441	536
209	851
463	1218
582	1437
350	1341
470	660
502	1230
884	1153
1338	1448
78	86
236	685
532	1015
117	1236
160	715
600	1399
200	639
390	882
1100	1368
233	573
374	425
116	588
731	1384
245	1315
1408	1558
36	286
121	660
33	812
128	1162
404	1462
1376	1408
482	1341
550	884
93	943
560	751
144	639
295	1108
335	983
1278	1301
575	787
899	1008
238	884
864	1090
589	742
106	1173
949	1009
682	1264
139	608
686	1230
1257	1579
232	1015
42	898
922	1338
1055	1412
109	478
280	1458
121	1575
933	1475
116	130
194	1140
458	898
80	878
710	1419
169	1214
194	459
194	446
140	180
745	943
1339	1351
24	422
660	1053
567	741
862	1169
146	447
265	1474
5	989
582	1595
735	1034
1256	1361
63	1230
60	486
164	1295
390	1253
462	1349
348	867
277	1362
131	1011
491	764
416	701
492	1392
47	947
222	542
510	1239
461	1175
519	1024
604	1216
231	245
97	160
477	1505
61	248
693	734
131	156
298	617
685	923
103	211
99	764
21	1064
347	602
440	1225
890	1158
631	1137
93	1358
431	653
931	1261
68	660
634	824
931	1409
139	169
120	350
215	616
1010	1541
200	1166
33	604
1010	1164
715	811
330	924
554	1585
555	700
318	994
356	1596
702	1138
592	1361
241	358
594	1480
333	956
630	1034
33	266
162	169
365	1024
991	1260
893	1321
440	751
538	1399
325	1493
1287	1327
189	743
1272	1328
77	426
5	1292
99	1307
121	1599
373	1493
358	600
326	922
110	1140
290	828
715	731
478	1050
693	1356
53	1424
448	892
830	1474
735	1415
892	1306
870	1362
405	804
1222	1270
1197	1362
1247	1518
770	1348
662	1304
564	1341
129	1341
266	591
947	1599
1475	1503
542	710
363	796
197	205
794	1378
483	849
622	876
118	1176
293	638
149	1579
1191	1211
455	873
1153	1389
169	619
679	1478
592	1141
41	1094
274	1374
301	1025
319	1215
424	953
493	544
675	947
128	740
454	756
153	1473
44	362
75	183
622	916
139	461
674	953
1339	1600
127	1383
662	1031
333	345
419	1405
916	1261
311	676
1	232
69	1292
118	788
461	678
39	811
227	231
622	937
228	248
1353	1412
951	1223
286	313
665	731
178	362
119	425
231	1330
971	1009
510	848
478	937
174	631
794	1405
373	491
1304	1376
59	1003
103	1086
223	450
140	1484
1009	1498
356	1438
608	1241
315	537
898	928
408	1196
180	1345
249	876
486	895
557	1231
536	1269
65	957
1064	1116
575	677
186	188
245	677
282	984
251	561
223	1061
1384	1544
278	926
5	848
926	1138
663	1585
66	450
329	884
1244	1473
77	761
714	851
394	994
82	1253
223	1063
11	1016
168	1042
259	578
300	944
640	824
493	1504
63	1331
160	494
356	864
58	357
1016	1196
440	1481
97	930
848	954
317	719
1041	1414
473	693
417	1385
724	1150
582	731
263	402
39	208
881	949
849	1063
378	470
266	971
365	501
271	1003
906	948
851	966
281	610
134	278
1411	1548
169	1581
542	1269
195	957
329	1345
83	1270
300	1446
738	916
67	748
116	160
512	947
468	601
573	1457
25	432
486	1042
251	1214
753	1042
140	592
204	1125
744	1466
678	1095
38	221
77	272
836	1001
1499	1526
118	213
24	1216
1361	1442
1302	1306
974	1271
957	1338
33	1150
586	1377
643	999
509	901
450	753
670	1518
175	538
594	1400
423	928
505	514
68	1133
31	427
1	233
161	1034
359	463
542	1141
805	969
149	1078
187	280
280	687
498	1008
1196	1418
75	630
359	988
802	899
47	1350
262	418
630	1062
509	1237
971	1010
663	1313
30	1107
273	1395
57	1332
1005	1098
617	906
715	1304
75	869
178	374
274	1057
491	1004
103	995
99	1231
624	750
180	639
470	1169
91	1003
1137	1186
192	1345
85	130
62	1113
57	1218
1171	1190
129	1418
425	1590
1079	1190
68	75
441	1003
892	928
512	896
930	1465
578	1225
1140	1318
313	1506
719	890
802	816
265	1478
366	1071
544	617
315	1369
943	1057
306	928
300	650
46	403
461	1052
116	1478
532	552
1327	1339
985	1490
33	773
208	1405
140	402
876	1014
356	1498
305	947
43	251
552	895
1208	1579
849	1218
275	279
594	1318
399	811
1008	1350
941	1057
22	542
113	896
848	974
67	743
174	1130
974	1415
1426	1440
522	742
589	804
470	1440
1067	1412
602	890
146	491
180	1067
276	931
251	876
1048	1171
564	872
350	912
88	846
717	1125
33	611
611	1051
46	745
359	1314
1476	1477
1017	1523
393	1062
387	936
777	787
522	662
659	1439
80	86
350	914
797	1467
1481	1586
462	996
747	1096
744	1046
140	1064
881	954
335	1432
37	592
399	1346
59	1019
275	587
971	1325
852	1301
245	492
282	665
838	1411
905	934
971	1591
277	635
44	662
326	870
75	185
373	709
178	1318
64	614
101	361
23	477
170	865
209	1019
317	819
742	821
299	1229
471	594
855	1415
610	838
373	702
347	707
872	1470
882	1000
166	419
869	1522
1128	1577
441	615
727	1546
745	972
162	761
75	82
273	295
1236	1422
1140	1257
554	813
116	1581
161	1597
510	930
319	1155
182	896
192	193
446	1339
844	990
431	1231
1479	1503
596	1582
522	1339
332	1380
85	779
386	1147
598	1411
1054	1309
398	1004
432	1263
1100	1384
170	592
80	658
639	1150
51	333
776	849
732	735
131	255
108	651
110	802
24	1384
459	999
33	247
537	1160
994	1214
504	717
868	1155
127	1210
918	1189
74	990
338	449
118	624
689	926
169	372
606	955
155	884
36	67
99	912
397	1439
160	413
43	54
69	1003
866	986
5	1221
524	1522
631	1039
1454	1470
28	397
161	592
69	237
330	1006
38	1581
22	1030
624	1332
285	1269
36	991
101	816
659	1314
161	322
887	1078
483	1500
470	1406
616	1216
839	1008
104	568
65	608
182	787
355	1498
857	1014
148	1565
1024	1536
417	633
560	1416
219	687
468	755
277	921
280	611
337	1595
383	835
42	726
28	505
915	1226
487	992
83	462
289	1399
580	757
24	380
717	1365
677	1387
146	1047
277	297
396	468
788	929
294	903
609	916
744	877
537	1353
622	1111
30	1138
428	1040
326	1349
273	1328
394	1411
195	446
27	427
75	910
419	512
711	1117
504	1213
124	554
1057	1341
311	1084
118	1553
1188	1380
1047	1227
402	1470
688	1014
522	1079
1048	1084
365	930
45	796
239	1419
263	1084
27	504
228	1046
531	954
180	1417
1015	1050
35	155
496	1480
28	545
470	994
813	820
1041	1044
1214	1574
323	717
88	1183
5	1105
507	1047
351	649
156	960
1110	1292
1247	1387
187	552
165	194
101	1415
221	787
248	1135
726	1497
639	1178
386	1093
743	858
575	1522
890	952
522	1014
833	972
578	1122
130	858
488	678
88	352
293	554
478	874
398	882
229	1243
9	1498
455	732
88	1597
647	1462
824	925
45	203
63	251
367	1229
447	1135
918	929
54	1211
121	873
285	1400
639	782
319	666
749	1015
371	424
821	1154
870	1020
1233	1351
28	783
333	1417
234	788
432	475
784	1407
84	121
259	856
273	1145
999	1133
546	1188
293	820
470	1518
143	848
292	880
208	1243
256	1328
490	867
750	1400
871	1417
493	821
940	1376
638	1196
679	1034
317	659
69	1304
591	596
1153	1489
187	653
1249	1358
202	1196
1214	1341
75	509
185	1406
362	848
391	1137
55	347
12	532
47	697
663	1303
68	1392
224	1197
486	1339
679	1061
543	1380
533	837
462	963
396	1270
40	1089
657	1271
194	608
306	1171
690	1596
39	750
957	1590
897	1067
944	1120
239	1405
269	989
1272	1349
227	1455
550	844
507	1582
769	1431
266	992
269	481
643	669
246	685
88	849
155	299
99	457
399	1095
779	1455
1327	1511
635	648
482	927
673	1339
734	1048
39	1015
1169	1226
141	278
216	231
19	1138
59	76
88	1249
506	1319
449	1548
49	1012
555	1006
86	931
553	696
198	896
461	1095
323	851
121	1233
692	1507
887	1171
160	811
882	1108
44	561
74	224
423	1063
672	678
719	867
42	238
447	1314
443	1160
702	1065
780	1356
130	1037
397	457
313	887
328	1422
169	588
622	892
585	1470
165	832
448	1026
538	1467
538	937
611	1249
0	601
33	180
209	770
368	1017
119	374
253	1536
83	180
247	892
636	1110
27	262
134	990
139	898
369	1493
778	1010
182	1229
386	1044
475	1589
301	365
1462	1583
462	1072
895	1476
23	737
622	865
83	445
59	174
1097	1159
848	1138
1035	1380
856	1233
550	1191
161	1183
24	1212
764	1423
127	915
1063	1414
248	359
27	1091
473	918
383	1237
1039	1189
1137	1327
162	1015
209	245
380	1352
862	932
513	1366
173	393
319	1458
292	1108
916	1016
63	317
683	992
146	297
396	1194
343	960
263	945
273	805
654	1006
751	952
386	565
246	663
684	689
575	1237
470	1535
37	1477
148	1354
213	554
811	1414
22	446
54	526
940	1119
100	308
80	1366
615	1474
390	992
413	1418
820	1366
273	797
672	1024
299	357
764	1579
346	844
891	1412
53	183
259	1140
81	483
441	951
112	1360
701	1132
819	1150
350	641
757	1237
662	857
383	563
663	1387
306	743
326	722
663	904
811	1218
835	848
740	1361
1	871
670	1242
108	974
719	871
180	896
287	1247
83	1145
561	1206
870	1329
560	1398
596	1339
101	1009
168	1046
588	943
1166	1261
86	896
192	1015
219	999
277	490
756	1155
23	796
658	1035
23	248
146	937
148	194
106	867
277	1261
455	1188
534	552
269	726
509	1392
355	1278
263	472
640	1579
538	1464
1011	1314
383	1056
100	1276
28	64
578	1435
240	1446
1012	1379
440	1381
499	546
467	542
1125	1508
419	848
895	1003
670	980
362	648
26	398
192	592
119	1209
1056	1304
773	1063
26	99
38	1029
303	693
909	1341
1315	1479
608	1415
191	867
186	782
1117	1536
39	1354
74	630
293	333
54	1582
867	1476
853	1171
328	1301
893	1417
344	874
139	1476
192	236
749	935
238	1469
672	734
106	975
1222	1271
870	1257
284	1489
33	1186
1521	1559
228	720
466	1466
678	693
405	838
542	1400
170	406
733	1399
813	1361
883	896
896	1303
302	799
122	1278
128	153
470	715
233	1341
51	805
944	1493
556	974
992	1314
117	871
461	873
567	620
399	406
11	248
293	1470
770	1412
1232	1441
149	638
787	1181
275	666
308	371
227	487
356	548
517	557
1140	1328
478	783
174	1037
526	922
509	679
336	1107
486	549
1392	1556
116	165
271	1458
5	559
1414	1477
423	1213
144	462
538	993
306	923
353	1072
358	930
893	1140
901	1579
285	349
587	867
394	1536
393	811
852	1339
116	1211
766	1366
309	1326
470	779
317	683
47	113
221	279
295	653
770	1328
217	669
483	908
1055	1556
522	951
101	112
545	1529
1037	1178
446	1350
164	899
707	742
906	1222
811	1141
47	321
108	235
99	824
372	1095
151	495
1152	1366
1065	1490
927	1446
685	1178
585	1053
634	764
196	498
506	535
536	940
589	1014
761	964
127	1193
1261	1553
88	932
68	1469
872	1213
521	1398
110	699
128	393
23	144
932	1256
550	1421
687	1394
587	1053
49	898
673	1015
289	446
605	679
614	1338
304	620
333	932
894	1109
1341	1585
403	1476
744	864
221	1455
764	1299
1213	1403
639	804
274	1510
196	527
679	863
1321	1524
719	975
406	457
227	731
743	1079
778	860
888	999
64	636
334	535
1024	1562
1376	1536
737	1364
305	1115
714	1092
164	475
483	1464
35	116
215	1057
1195	1592
532	679
19	233
987	1527
534	689
915	1063
280	783
904	918
362	723
317	422
472	807
45	1156
271	948
308	1064
638	971
442	1348
1464	1527
992	1364
67	233
714	1244
1194	1407
506	1382
101	978
445	492
644	1103
445	956
486	793
1042	1197
455	832
80	605
1015	1263
129	1061
924	1281
85	1278
287	459
617	1188
686	1026
362	861
744	972
1156	1270
379	993
305	334
937	1399
893	1414
399	1398
218	891
337	675
182	689
101	903
885	895
835	1197
633	1244
57	1284
117	190
711	1110
928	1321
680	896
428	1243
100	1425
450	1091
54	375
300	631
139	332
47	211
343	678
195	383
38	1125
238	869
257	744
37	653
29	1013
833	1464
31	238
630	1276
1086	1333
914	1591
182	582
19	116
234	753
374	446
520	765
1338	1458
127	985
550	1522
170	346
396	834
395	1003
446	908
1142	1334
635	808
145	611
165	726
867	888
729	1226
1178	1414
104	1405
396	1366
295	475
667	1498
347	538
299	578
832	1405
208	1436
289	477
1361	1477
165	396
603	1338
276	1455
1208	1411
238	1418
220	1319
1140	1524
156	606
350	588
619	1321
821	849
609	1590
985	1034
450	573
376	998
884	887
445	1394
635	742
854	954
116	1042
879	1406
263	1183
751	757
266	915
33	37
873	1160
469	1193
424	1183
169	548
821	1440
757	1557
945	1240
496	1257
611	1576
669	1224
632	1044
832	1419
263	951
396	638
890	1140
269	1374
76	1131
1061	1183
470	805
281	419
735	1211
811	1061
61	995
871	1331
536	612
326	1358
445	751
683	761
670	844
246	289
174	370
633	756
54	1223
83	251
1534	1537
1317	1583
47	1198
90	138
635	1331
101	1023
54	943
684	1428
303	614
928	1439
970	1457
85	465
374	424
118	446
444	1505
22	1135
525	1214
356	1236
646	1137
418	742
187	604
216	518
1	635
932	1318
146	720
974	1315
315	943
426	527
114	1062
139	866
833	1312
844	1535
695	1382
208	538
844	1520
751	1399
765	1057
833	1261
24	509
475	1430
67	1127
82	1040
193	322
592	1442
608	1596
149	1189
1072	1318
185	805
54	853
65	648
888	996
42	273
55	780
635	1244
183	1173
389	849
758	1155
825	1202
678	1449
9	1122
110	165
63	901
527	1322
303	726
1267	1341
356	709
262	975
923	993
124	397
139	928
354	1265
36	522
1093	1216
116	697
811	904
324	1339
431	1004
159	1137
164	722
85	1418
1212	1354
452	498
75	1033
23	636
149	299
192	1156
374	1379
664	1412
573	1153
697	833
334	362
1037	1522
1534	1595
396	1437
602	822
663	1177
169	1171
149	359
513	1091
496	1249
673	1593
343	1188
170	997
849	1059
67	1582
56	1302
140	511
734	1015
1276	1334
129	495
40	98
616	1462
683	1346
731	1095
53	543
127	1041
40	542
514	1386
251	1114
337	634
427	653
697	1336
350	1199
66	638
551	974
121	560
294	452
1261	1548
688	990
731	1292
604	1268
685	1593
113	775
423	926
183	735
34	1439
383	1090
653	924
864	1154
531	1466
820	1133
1147	1178
159	527
848	1512
228	510
504	914
88	416
193	560
70	775
293	653
362	922
273	750
381	1138
245	366
312	715
350	802
636	1257
380	1461
502	784
682	1079
455	717
1035	1327
509	624
162	458
141	222
1195	1235
440	999
160	1328
266	291
38	880
931	1349
463	1392
28	650
975	1071
176	1242
1141	1446
158	253
449	1304
28	1244
161	775
145	1405
304	1533
394	1079
622	1376
286	1345
813	992
650	750
180	1166
293	1044
755	1057
65	1231
1338	1420
103	1481
777	964
90	1271
458	1241
512	737
32	851
1143	1389
561	1138
742	1166
185	367
659	918
669	836
857	1271
870	1232
896	1511
616	870
802	930
437	1231
757	1211
90	1486
1353	1536
561	578
1278	1418
305	594
528	1461
531	1595
509	999
19	141
160	603
534	551
1377	1465
441	1122
103	638
1084	1211
255	1271
1014	1155
100	1257
785	1437
81	501
153	988
650	1225
110	1050
33	419
383	653
836	1504
1042	1578
732	867
116	1193
524	1062
613	999
59	479
399	1034
75	150
363	757
878	993
114	141
1138	1507
323	819
668	822
1153	1361
470	1574
913	929
115	686
342	1440
544	738
775	928
26	1298
634	1056
541	938
198	944
326	1155
124	1044
101	1024
280	643
1059	1587
738	1504
997	1193
643	733
1109	1314
965	1224
536	1508
732	1063
100	1253
443	1361
375	717
178	532
971	1364
402	650
449	1305
693	784
257	1097
70	902
1456	1518
192	865
604	1407
863	1364
483	1150
136	1278
543	561
531	1306
662	693
139	1119
870	1052
1379	1463
44	501
281	315
552	825
1159	1278
359	783
491	789
665	1596
187	189
505	524
45	1213
733	1312
549	743
512	932
663	1087
508	895
368	1104
245	549
934	1006
567	1461
65	770
23	1315
323	870
356	1400
192	956
666	1490
602	1366
714	1470
1518	1570
141	835
22	937
944	1228
333	371
69	960
161	677
605	993
443	715
231	1223
1462	1510
1166	1503
390	1125
356	560
170	1225
596	1048
272	1464
537	746
509	1211
1108	1302
93	1064
99	1489
284	1171
180	697
241	711
160	197
679	1166
351	634
441	1446
430	720
431	492
776	1318
187	773
1061	1416
735	932
441	1325
93	673
308	650
729	1006
217	1547
21	615
638	1582
128	1050
731	786
536	1314
777	1477
24	859
720	1585
141	300
88	349
53	1243
567	1119
83	1326
938	1255
227	835
305	1406
304	365
568	1321
1109	1412
1227	1260
247	406
218	725
426	491
635	804
418	984
161	990
951	1350
165	169
69	662
470	1032
398	808
37	927
613	1284
403	428
21	83
486	1520
552	587
550	757
1064	1340
897	1015
196	694
172	1031
121	653
555	956
303	319
213	1582
280	1035
106	894
397	1263
506	975
32	941
279	1153
1189	1389
579	1229
614	992
99	330
387	686
394	1355
33	906
1124	1399
1063	1181
449	639
221	423
315	918
834	863
624	928
391	1457
21	780
693	833
29	150
522	1100
372	564
603	1477
1	863
90	1003
452	761
775	1103
192	1162
356	1108
365	741
1072	1329
471	782
242	1306
918	1176
84	1072
124	587
649	804
146	993
65	166
284	1579
269	1339
344	1211
1162	1358
362	780
305	793
549	637
284	388
362	608
820	929
1318	1321
375	1052
477	1133
481	501
316	1150
697	832
94	1547
54	1398
233	281
579	887
180	423
203	1125
263	1039
297	1191
616	1306
200	1223
1175	1281
425	688
1214	1423
725	1278
720	1470
427	598
472	1233
346	1422
578	750
510	895
938	1588
1407	1412
627	1040
265	1125
1230	1321
682	1108
613	749
1015	1566
331	356
356	1427
396	1019
550	985
674	1067
482	650
83	1255
611	670
162	932
350	1280
139	601
455	616
872	1166
428	534
867	998
845	1130
720	819
156	868
362	501
904	1522
22	190
56	428
57	844
289	574
535	1281
28	995
495	1318
733	1498
717	764
251	1090
36	1418
74	1362
874	1085
118	1408
149	1176
431	913
699	1176
1302	1462
580	697
459	1471
824	1006
194	856
441	1175
347	1405
449	811
408	1121
437	446
555	706
128	684
461	1294
468	1476
1336	1579
47	824
323	350
146	1362
372	1035
281	1053
784	1577
542	715
48	262
88	475
582	1384
777	1053
555	682
450	1261
116	673
202	876
552	1352
62	63
293	637
918	1301
423	887
110	568
450	1133
960	1175
448	471
292	1328
895	1354
182	730
743	1597
1245	1530
65	299
624	1171
1224	1461
224	871
359	1412
689	1065
682	1014
1353	1596
393	1579
840	1349
741	994
808	1114
478	1323
830	1327
663	1002
288	868
54	403
353	658
148	383
573	1046
498	1399
729	1345
511	596
1190	1261
865	1231
182	1140
551	1556
532	660
852	1592
54	923
669	832
619	995
423	1440
993	1427
615	733
773	870
891	1140
729	821
1181	1411
868	1074
61	931
1024	1455
1138	1400
262	853
293	1153
350	1446
596	770
440	994
554	1239
1443	1518
683	955
441	682
151	1362
711	808
81	1265
273	1476
443	1171
444	696
281	848
408	863
385	1247
124	155
433	1085
1265	1580
86	832
34	170
510	1469
851	1156
233	370
1306	1382
170	1093
701	896
896	1235
83	260
270	1249
33	632
1184	1420
248	1353
916	1368
994	1412
162	601
54	743
75	83
219	943
390	402
927	1349
116	1593
1122	1442
463	872
735	896
913	1131
971	1552
501	657
130	161
915	1261
211	602
74	1085
492	1518
300	491
428	1503
149	787
57	137
65	1426
966	1256
106	874
995	1508
253	1408
376	924
472	1132
104	314
130	1084
81	1544
685	1270
753	1341
1544	1590
928	1008
162	1481
665	1338
446	1479
315	720
365	1427
36	1505
385	1403
529	1341
202	990
148	771
880	924
170	878
1465	1580
114	675
63	573
460	1196
319	1478
374	544
406	992
896	910
448	786
265	1406
278	953
544	957
743	1166
277	333
399	1153
635	1131
1156	1197
261	1462
357	491
1228	1350
676	1093
1057	1090
148	824
374	512
42	673
23	510
121	1158
496	832
690	905
187	255
598	1140
175	619
631	714
508	1349
928	1356
1150	1503
192	1527
398	1430
881	1352
344	1401
85	643
36	565
1249	1455
417	1150
367	742
905	1322
365	867
192	852
161	1050
604	1361
292	660
619	1322
311	835
1333	1454
643	1197
281	1332
108	458
365	399
81	466
1156	1400
240	679
237	1001
149	220
342	350
36	359
9	682
100	356
111	543
345	346
356	1347
457	1034
467	1364
673	1416
906	1228
960	1242
571	1382
151	247
68	542
937	1315
1294	1504
38	620
914	1401
944	1566
141	1529
440	583
1133	1481
127	714
502	505
578	1226
869	1260
356	1476
33	882
374	736
269	282
379	1366
560	1065
259	297
1160	1170
233	1418
22	1055
557	765
380	1095
714	849
942	1358
103	1438
36	128
753	1358
106	1034
1380	1508
554	773
306	500
308	1162
23	1188
101	713
750	1160
124	820
1412	1566
848	1325
928	1211
194	1244
271	1004
1261	1341
562	605
751	1442
927	1162
767	895
128	1329
748	1472
654	856
279	1178
879	944
148	526
784	1108
452	1462
578	637
108	1014
904	1131
974	1589
289	1166
344	587
85	1372
1153	1366
265	1057
462	1146
927	1474
192	224
125	309
248	277
1009	1024
905	1292
731	1343
486	687
1113	1451
424	598
453	455
943	952
507	1046
972	1285
200	431
479	1354
406	1389
65	515
93	586
297	777
50	266
303	647
488	885
247	934
398	1334
627	1593
121	922
55	118
104	1115
38	140
97	731
116	1047
442	1346
103	545
50	786
697	1398
824	1231
831	1214
863	992
110	1017
53	269
62	1292
570	1385
1366	1419
212	839
275	650
711	988
461	904
185	638
734	1453
615	1411
764	1440
532	992
127	140
83	399
233	751
715	1276
735	1508
1176	1215
606	990
231	782
717	1556
413	1339
63	394
43	186
957	1110
564	849
598	1138
1067	1145
566	1327
149	1253
521	1276
910	1107
1107	1329
285	715
292	1301
394	1488
441	1004
277	1132
894	1010
954	1400
325	494
506	828
898	1380
103	1567
208	451
333	701
717	1477
1321	1435
848	879
343	1108
1137	1257
1064	1321
670	952
608	1319
33	1201
661	1057
662	665
303	1527
720	944
128	1079
1199	1329
24	151
64	867
1405	1418
544	1064
542	1046
1302	1464
441	564
328	1064
116	1567
609	634
1150	1529
938	1405
90	1024
383	536
1268	1338
1456	1477
146	1419
61	1399
228	461
218	1267
1112	1303
114	359
262	1391
553	1442
571	682
263	1214
34	45
636	1590
635	732
350	390
647	1382
188	742
632	999
140	833
805	1231
25	665
1405	1498
451	817
172	387
783	1147
114	716
116	1030
319	1004
323	1481
121	829
362	896
375	990
5	880
463	1227
245	280
413	932
24	1268
477	1478
275	594
393	1569
183	644
553	606
159	1490
462	715
596	1522
848	869
557	1242
192	1078
596	1274
1418	1507
627	1061
274	536
330	338
473	649
719	1400
54	999
1027	1471
449	1265
146	697
1100	1595
527	1503
277	1219
233	1246
239	470
111	944
1086	1131
1125	1269
46	573
1044	1062
635	1228
693	1244
553	662
398	1354
24	470
128	129
47	752
28	1191
83	1327
41	727
562	717
311	849
537	606
906	1128
802	1279
709	838
838	930
140	200
150	1293
780	1186
648	1171
172	1321
194	1150
46	1153
502	1079
1269	1432
521	688
738	764
1427	1465
100	846
36	1178
844	1333
155	770
1430	1499
68	222
622	870
178	865
415	757
1104	1315
393	1319
359	660
1321	1443
390	1426
442	983
777	1072
285	455
830	1385
780	1261
1362	1414
786	1539
161	594
620	1027
143	1339
103	1412
635	1428
195	269
486	630
130	1585
362	1456
653	1162
784	1005
1253	1498
1337	1440
211	1219
323	972
698	1003
156	537
113	757
156	380
367	925
853	880
971	1426
432	442
214	462
349	1155
367	375
923	1175
625	870
391	824
609	647
174	297
662	1175
466	1364
69	408
639	1401
45	560
811	1392
824	1122
486	701
393	906
638	869
396	1454
146	951
319	988
305	945
440	1477
350	1190
536	1590
633	1072
23	591
494	733
822	1191
30	509
741	1258
486	1140
1138	1271
602	1171
57	1424
750	1329
1015	1575
486	861
707	1171
648	744
344	613
1191	1522
561	1319
146	1411
650	777
906	1285
436	616
784	1079
207	463
359	524
219	281
44	753
187	687
59	68
991	1247
922	934
121	163
928	1585
202	795
604	871
757	1285
80	113
744	1152
185	441
273	1215
816	1475
914	1216
564	972
169	448
180	457
835	941
408	1536
1411	1568
1078	1113
141	560
240	1428
587	1522
697	1362
740	850
200	691
52	238
1111	1292
153	1209
698	986
65	598
992	1084
848	1425
1128	1411
209	366
162	632
60	867
477	918
637	1361
276	757
27	793
121	486
69	711
431	766
93	396
256	1498
297	659
833	1095
507	1446
670	1489
248	1474
431	1474
552	948
1265	1380
855	1329
200	266
788	992
380	1529
880	951
737	892
917	972
417	934
862	863
281	510
550	1233
858	1469
104	1535
451	1269
9	80
272	922
786	1250
1042	1345
1585	1593
116	1033
22	549
235	1085
34	929
224	1191
313	1345
697	1507
923	1255
883	972
750	1226
187	1329
31	110
99	609
172	1465
28	1264
240	776
344	350
32	544
45	720
751	959
59	1079
612	1380
233	1084
932	1558
387	894
1034	1318
785	1271
870	920
564	777
974	986
38	807
399	793
1196	1442
100	918
107	1024
465	862
245	871
1020	1413
643	1532
331	431
90	1175
392	1264
520	952
1061	1132
80	234
285	1201
290	337
65	350
33	295
1072	1422
874	991
100	940
878	1167
26	493
42	725
437	1446
23	683
512	1150
355	1137
393	938
280	1260
578	1354
698	1105
127	1093
103	350
1197	1253
301	1009
75	1175
380	1394
491	1429
173	1107
807	1411
233	437
555	741
347	638
1072	1557
159	280
974	1430
5	394
871	928
735	1044
1131	1400
606	1265
63	835
538	690
1095	1589
35	304
399	744
491	679
940	1268
1211	1366
696	932
197	985
222	705
807	1042
219	865
913	1086
36	924
918	1341
491	1019
1408	1589
690	1315
37	1125
1054	1481
292	442
948	1095
431	1583
645	1193
548	926
18	424
879	952
390	913
441	550
659	1260
478	1057
0	91
459	1399
39	145
205	525
84	1319
182	1366
363	1321
446	684
1431	1451
424	638
838	1380
98	326
427	1565
744	1574
396	1293
784	1529
317	586
1292	1583
137	277
777	1211
666	727
160	873
628	938
813	848
286	678
128	573
326	512
550	813
653	1146
1397	1476
431	1160
130	330
735	922
727	995
1194	1349
573	1439
359	461
359	1257
513	864
944	1423
231	1061
334	828
654	918
1092	1507
365	1462
297	915
802	1429
386	632
633	767
398	757
753	838
338	441
795	1184
820	848
557	755
363	1360
757	966
461	632
213	972
867	870
30	1440
452	1384
80	1570
97	1156
448	498
453	1265
346	1047
784	1287
511	1024
567	1353
701	951
209	1044
455	870
606	664
792	1321
482	1213
