626	1300
626	1310
626	1390
626	1495
626	1528
626	1561
627	1555
628	1204
633	435
645	1204
652	576
652	1509
656	1204
667	1204
672	576
686	435
694	1204
700	435
703	435
703	1308
706	435
712	576
713	435
718	1204
721	307
721	1043
721	1308
721	1530
722	435
727	435
728	1204
736	576
739	576
739	1555
754	576
755	1555
762	400
762	626
762	1076
762	1308
762	1530
763	576
768	1555
769	576
774	435
774	967
774	1555
781	576
785	1204
790	400
790	1555
791	225
791	384
791	435
791	572
791	1080
791	1404
791	1555
793	1555
798	1204
800	435
800	1515
806	435
815	157
815	264
815	516
815	842
815	1308
815	1584
818	435
818	1555
830	1204
841	435
841	1204
841	1572
842	105
842	199
842	339
842	414
842	435
842	540
842	595
842	815
842	976
842	1087
842	1136
842	1180
842	1203
842	1240
842	1277
842	1291
842	1309
842	1342
842	1375
842	1447
842	1460
842	1509
842	1530
843	1204
847	576
854	1204
874	1555
881	435
883	1204
900	1555
902	1204
907	576
910	1204
911	1555
933	1204
939	96
939	243
939	360
939	407
939	464
939	572
939	842
939	1070
939	1204
939	1404
939	1509
939	1555
948	1204
950	1204
955	435
958	1204
959	435
967	92
967	267
967	360
967	540
967	597
967	774
967	1049
967	1204
967	1291
967	1309
967	1324
967	1447
967	1515
967	1555
967	1602
968	225
968	384
968	516
968	842
968	1204
968	1572
969	1204
970	1204
976	157
976	264
976	407
976	572
976	1200
976	1308
976	1515
976	1584
977	1204
978	435
979	435
979	1204
979	1572
980	1204
981	558
982	576
984	435
987	1204
996	435
1000	576
1007	1204
1013	1555
1021	435
1021	1555
1023	1204
1028	92
1028	1204
